Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,Close_below_SMA_10,SMA_20,Close_below_SMA_20,SMA_50,Close_below_SMA_50,SMA_100,Close_below_SMA_100,SMA_150,Close_below_SMA_150,^HSI_Close,title_sc,supp_sc,Target_Price,BB_Price,BB_Count,Date,Short_Ratio,Short_Count,Short_Amount,Target_Price_Uplift,BB_Value,Close_over_BB,BB_Conf,Actual_High_Next_20_P,Predicted_High_Next_20_P,MAE_P,Type
2000-10-24 00:00:00,6.847,6.905,6.73,6.73,5876400,0.0,0,6.972399999999999,1,6.9343,1,7.02384,1,7.613170000000009,1,7.6641733333333395,1,14925.93,,,,,,,,,,0.0,,0.0,,8.7,,,Train / Val
2000-10-25 00:00:00,6.759,6.847,6.73,6.759,6347500,0.0,0,6.949,1,6.9343,1,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15061.14,,,,,,,,,,0.0,,0.0,,8.2,,,Train / Val
2000-10-26 00:00:00,6.73,6.847,6.671,6.817,4926000,0.0,0,6.902199999999999,1,6.9343,1,7.02384,1,7.613170000000009,1,7.6641733333333395,1,14996.24,,,,,,,,,,0.0,,0.0,,7.3,,,Train / Val
2000-10-27 00:00:00,6.817,6.817,6.817,6.817,0,0.0,0,6.87,1,6.9343,1,7.02384,1,7.613170000000009,1,7.6641733333333395,1,14902.46,,,,,,,,,,0.0,,0.0,,7.3,,,Train / Val
2000-10-30 00:00:00,6.759,6.788,6.7,6.7,5643000,0.0,0,6.826100000000001,1,6.9343,1,7.02384,1,7.613170000000009,1,7.6641733333333395,1,14799.9,,,,,,,,,,0.0,,0.0,,9.2,,,Train / Val
2000-10-31 00:00:00,6.7,6.788,6.7,6.759,8998000,0.0,0,6.7998,1,6.9343,1,7.02384,1,7.613170000000009,1,7.6641733333333395,1,14895.34,,,,,,,,,,0.0,,0.0,,8.2,,,Train / Val
2000-11-01 00:00:00,6.817,6.964,6.759,6.876,15919500,0.0,0,6.808600000000001,0,6.9343,1,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15349.01,,,,,,,,,,0.0,,0.0,,6.4,,,Train / Val
2000-11-02 00:00:00,6.847,6.905,6.759,6.788,5559000,0.0,0,6.7998,1,6.9343,1,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15291.54,,,,,,,,,,0.0,,0.0,,7.8,,,Train / Val
2000-11-03 00:00:00,6.876,7.081,6.817,7.022,26121500,0.0,0,6.8115000000000006,0,6.9343,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15594.12,,,,,,,,,,0.0,,0.0,,4.2,,,Train / Val
2000-11-06 00:00:00,7.022,7.081,6.788,6.847,13119500,0.0,0,6.8115000000000006,0,6.913850000000001,1,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15671.15,,,,,,,,,,0.0,,0.0,,6.8,,,Train / Val
2000-11-07 00:00:00,6.876,6.934,6.817,6.905,8652000,0.0,0,6.829000000000001,0,6.9007000000000005,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15820.79,,,,,,,,,,0.0,,0.0,,5.9,,,Train / Val
2000-11-08 00:00:00,6.905,7.081,6.905,6.905,20447500,0.0,0,6.8436,0,6.896300000000001,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15654.13,,,,,,,,,,0.0,,0.0,,5.9,,,Train / Val
2000-11-09 00:00:00,6.847,7.256,6.847,7.198,30089500,0.0,0,6.8817,0,6.891950000000001,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,15504.8,,,,,,,,,,0.0,,0.0,,1.6,,,Train / Val
2000-11-10 00:00:00,7.168,7.315,7.022,7.051,18180500,0.0,0,6.905100000000002,0,6.88755,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,15389.39,,,,,,,,,,0.0,,0.0,,3.3,,,Train / Val
2000-11-13 00:00:00,6.964,6.964,6.847,6.905,7663000,0.0,0,6.925600000000001,1,6.87585,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,14815.69,,,,,,,,,,0.0,,0.0,,6.8,,,Train / Val
2000-11-14 00:00:00,6.905,7.051,6.876,6.993,6515851,0.0,0,6.949000000000001,0,6.8744,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15177.52,,,,,,,,,,0.0,,0.0,,5.4,,,Train / Val
2000-11-15 00:00:00,7.022,7.081,6.905,6.964,7282700,0.0,0,6.957800000000001,0,6.8831999999999995,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15127.4,,,,,,,,,,0.0,,0.0,,8.0,,,Train / Val
2000-11-16 00:00:00,6.964,7.022,6.934,6.964,3037000,0.0,0,6.9754000000000005,1,6.887599999999999,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15298.35,,,,,,,,,,0.0,,0.0,,8.0,,,Train / Val
2000-11-17 00:00:00,6.964,6.993,6.847,6.934,11303500,0.0,0,6.9666,1,6.889049999999999,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15180.85,,,,,,,,,,0.0,,0.0,,8.5,,,Train / Val
2000-11-20 00:00:00,6.934,7.022,6.934,6.934,7444500,0.0,0,6.9753,1,6.893399999999998,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15346.66,,,,,,,,,,0.0,,0.0,,8.5,,,Train / Val
2000-11-21 00:00:00,6.934,6.964,6.876,6.934,4814500,0.0,0,6.978199999999999,1,6.903599999999999,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,15188.3,,,,,,,,,,0.0,,0.0,,11.4,,,Train / Val
2000-11-22 00:00:00,6.934,7.022,6.934,6.934,7915500,0.0,0,6.9811,1,6.912349999999998,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,14772.51,,,,,,,,,,0.0,,0.0,,12.2,,,Train / Val
2000-11-23 00:00:00,6.905,7.11,6.847,7.081,11719000,0.0,0,6.9693999999999985,0,6.925549999999997,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,14563.51,,,,,,,,,,0.0,,0.0,,10.3,,,Train / Val
2000-11-24 00:00:00,7.227,7.227,6.934,6.993,4448800,0.0,0,6.963599999999998,0,6.934349999999997,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,14376.9,,,,,,,,,,0.0,,0.0,,11.7,,,Train / Val
2000-11-27 00:00:00,7.022,7.051,6.934,6.964,4391100,0.0,0,6.969499999999998,1,6.947549999999997,0,7.02384,1,7.613170000000009,1,7.6641733333333395,1,14602.76,,,,,,,,,,0.0,,0.0,,15.5,,,Train / Val
2000-11-28 00:00:00,6.993,7.256,6.964,7.168,18033000,0.0,0,6.986999999999999,0,6.967999999999998,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,14566.22,,,,,,,,,,0.0,,0.0,,12.2,,,Train / Val
2000-11-29 00:00:00,7.081,7.256,7.081,7.198,14877000,0.0,0,7.010399999999999,0,6.984099999999998,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,14169.06,,,,,,,,,,0.0,,0.0,,11.8,,,Train / Val
2000-11-30 00:00:00,7.168,7.198,6.993,6.993,4967500,0.0,0,7.013299999999998,1,6.994349999999997,1,7.02384,1,7.613170000000009,1,7.6641733333333395,1,13984.39,,,,,,,,,,0.0,,0.0,,15.5,,,Train / Val
2000-12-01 00:00:00,7.022,7.139,6.964,7.051,4039600,0.0,0,7.024999999999999,0,6.995799999999997,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,14441.43,,,,,,,,,,0.0,,0.0,,15.4,,,Train / Val
2000-12-04 00:00:00,7.022,7.168,7.022,7.139,3682000,0.0,0,7.045499999999999,0,7.010399999999997,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,14559.24,,,,,,,,,,0.0,,0.0,,16.4,,,Train / Val
2000-12-05 00:00:00,7.139,7.198,7.11,7.139,4696000,0.0,0,7.065999999999998,0,7.022099999999997,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,14573.21,,,,,,,,,,0.0,,0.0,,16.8,,,Train / Val
2000-12-06 00:00:00,7.227,7.285,7.139,7.198,12510500,0.0,0,7.092399999999998,0,7.036749999999998,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,15098.95,,,,,,,,,,0.0,,0.0,,19.5,,,Train / Val
2000-12-07 00:00:00,7.168,7.227,7.081,7.139,7272000,0.0,0,7.098199999999997,0,7.033799999999998,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,15011.52,,,,,,,,,,0.0,,0.0,,20.5,,,Train / Val
2000-12-08 00:00:00,7.139,7.227,7.11,7.168,3549500,0.0,0,7.115699999999999,0,7.039649999999999,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,15189.33,,,,,,,,,,0.0,,0.0,,22.0,,,Train / Val
2000-12-11 00:00:00,7.198,7.373,7.168,7.285,14899000,0.0,0,7.147799999999998,0,7.058649999999998,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,15408.54,,,,,,,,,,0.0,,0.0,,20.1,,,Train / Val
2000-12-12 00:00:00,7.285,7.373,7.256,7.285,11341530,0.0,0,7.159499999999997,0,7.073249999999999,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,15329.6,,,,,,,,,,0.0,,0.0,,20.1,,,Train / Val
2000-12-13 00:00:00,7.285,7.52,7.285,7.461,14679600,0.0,0,7.185799999999998,0,7.0981,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,15621.73,,,,,,,,,,0.0,,0.0,,17.2,,,Train / Val
2000-12-14 00:00:00,7.49,7.49,7.344,7.432,7327500,0.0,0,7.2296999999999985,0,7.121499999999999,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,15496.99,,,,,,,,,,0.0,,0.0,,17.7,,,Train / Val
2000-12-15 00:00:00,7.344,7.432,7.344,7.344,8818000,0.0,0,7.258999999999998,0,7.141999999999999,0,7.02384,0,7.613170000000009,1,7.6641733333333395,1,14975.53,,,,,,,,,,0.0,,0.0,,19.1,,,Train / Val
2000-12-18 00:00:00,7.315,7.432,7.315,7.403,3929500,0.0,0,7.285399999999998,0,7.165449999999998,0,7.026780000000001,0,7.613170000000009,1,7.6641733333333395,1,15024.53,,,,,,,,,,0.0,,0.0,,18.2,,,Train / Val
2000-12-19 00:00:00,7.403,7.724,7.403,7.666,24593000,0.0,0,7.338099999999999,0,7.202049999999998,0,7.036740000000001,0,7.613170000000009,0,7.6641733333333395,0,15188.04,,,,,,,,,,0.0,,0.0,,14.1,,,Train / Val
2000-12-20 00:00:00,7.607,7.783,7.549,7.783,13759000,0.0,0,7.396599999999998,0,7.244499999999998,0,7.052540000000001,0,7.613170000000009,0,7.6641733333333395,0,14930.72,,,,,,,,,,0.0,,0.0,,12.4,,,Train / Val
2000-12-21 00:00:00,7.578,7.812,7.578,7.666,11196500,0.0,0,7.449299999999998,0,7.273749999999998,0,7.060160000000001,0,7.613170000000009,0,7.6641733333333395,0,14659.32,,,,,,,,,,0.0,,0.0,,14.1,,,Train / Val
2000-12-22 00:00:00,7.724,7.754,7.637,7.695,4429000,0.0,0,7.501999999999998,0,7.308849999999998,0,7.071280000000001,0,7.613170000000009,0,7.6641733333333395,0,14738.21,,,,,,,,,,0.0,,0.0,,13.7,,,Train / Val
2000-12-27 00:00:00,7.754,8.046,7.724,7.958,11724000,0.0,0,7.569299999999998,0,7.358549999999998,0,7.0876600000000005,0,7.613170000000009,0,7.6641733333333395,0,14748.36,,,,,,,,,,0.0,,0.0,,9.9,,,Train / Val
2000-12-28 00:00:00,7.958,8.046,7.841,7.871,5249500,0.0,0,7.627899999999999,0,7.393699999999998,0,7.104640000000001,0,7.613170000000009,0,7.6641733333333395,0,14796.55,,,,,,,,,,0.0,,0.0,,11.1,,,Train / Val
2000-12-29 00:00:00,7.9,8.046,7.871,8.017,6557050,0.0,0,7.683499999999998,0,7.434649999999998,0,7.12922,0,7.613170000000009,0,7.6641733333333395,0,15095.53,,,,,,,,,,0.0,,0.0,,9.1,,,Train / Val
2001-01-02 00:00:00,7.958,8.075,7.929,8.046,3984000,0.0,0,7.744899999999997,0,7.487299999999998,0,7.152620000000001,0,7.613170000000009,0,7.6641733333333395,0,14869.94,,,,,,,,,,0.0,,0.0,,8.7,,,Train / Val
2001-01-03 00:00:00,7.9,8.134,7.9,8.075,6282000,0.0,0,7.817999999999998,0,7.538499999999997,0,7.176020000000001,0,7.613170000000009,0,7.6641733333333395,0,14589.58,,,,,,,,,,0.0,,0.0,,8.3,,,Train / Val
2001-01-04 00:00:00,8.163,8.31,8.075,8.31,22413500,0.0,0,7.908699999999998,0,7.597049999999998,0,7.205280000000001,0,7.613170000000009,0,7.6641733333333395,0,15235.03,,,,,,,,,,0.0,,0.0,,5.3,,,Train / Val
2001-01-05 00:00:00,8.31,8.339,8.046,8.134,16228500,0.0,0,7.955499999999998,0,7.646799999999996,0,7.233360000000001,0,7.613170000000009,0,7.6641733333333395,0,15447.61,,,,,,,,,,0.0,,0.0,,7.5,,,Train / Val
2001-01-08 00:00:00,8.017,8.602,8.017,8.427,13810000,0.0,0,8.019899999999996,0,7.708249999999995,0,7.266720000000001,0,7.613170000000009,0,7.6641733333333395,0,15436.53,,,,,,,,,,0.0,,0.0,,3.8,,,Train / Val
2001-01-09 00:00:00,8.427,8.602,8.339,8.485,10301500,0.0,0,8.101799999999997,0,7.7755499999999955,0,7.300080000000001,0,7.613170000000009,0,7.6641733333333395,0,15500.59,,,,,,,,,,0.0,,0.0,,3.1,,,Train / Val
2001-01-10 00:00:00,8.485,8.748,8.485,8.661,16545000,0.0,0,8.198399999999998,0,7.850199999999996,0,7.336960000000001,0,7.613170000000009,0,7.6641733333333395,0,15435.79,,,,,,,,,,0.0,,0.0,,0.3,,,Train / Val
2001-01-11 00:00:00,8.661,8.69,8.368,8.427,15021500,0.0,0,8.245299999999997,0,7.907299999999995,0,7.371500000000002,0,7.613170000000009,0,7.6641733333333395,0,15090.77,,,,,,,,,,0.0,,0.0,,1.4,,,Train / Val
2001-01-12 00:00:00,8.485,8.544,8.31,8.368,8637000,0.0,0,8.294999999999998,0,7.961449999999995,0,7.403680000000001,0,7.613170000000009,0,7.6641733333333395,0,15295.42,,,,,,,,,,0.0,,0.0,,2.1,,,Train / Val
2001-01-15 00:00:00,8.251,8.28,8.046,8.105,11530500,0.0,0,8.303799999999999,1,7.9936499999999935,0,7.4282600000000025,0,7.613170000000009,0,7.6641733333333395,0,15293.76,,,,,,,,,,0.0,,0.0,,5.4,,,Train / Val
2001-01-16 00:00:00,8.134,8.193,8.046,8.075,5521000,0.0,0,8.306699999999998,1,8.025799999999993,0,7.454000000000002,0,7.613170000000009,0,7.6641733333333395,0,15363.15,,,,,,,,,,0.0,,0.0,,5.8,,,Train / Val
2001-01-17 00:00:00,8.075,8.134,7.958,7.988,8495000,0.0,0,8.297999999999998,1,8.057999999999995,1,7.473320000000002,0,7.613170000000009,0,7.6641733333333395,0,15261.48,,,,,,,,,,0.0,,0.0,,7.0,,,Train / Val
2001-01-18 00:00:00,7.988,8.134,7.988,8.046,6289600,0.0,0,8.271599999999998,1,8.090149999999994,1,7.497300000000003,0,7.613170000000009,0,7.6641733333333395,0,15528.75,,,,,,,,,,0.0,,0.0,,6.2,,,Train / Val
2001-01-19 00:00:00,8.134,8.163,7.9,7.958,17744606,0.0,0,8.253999999999998,1,8.104749999999994,1,7.518360000000004,0,7.613170000000009,0,7.6641733333333395,0,15933.55,,,,,,,,,,0.0,,0.0,,7.4,,,Train / Val
2001-01-22 00:00:00,7.958,8.075,7.929,8.017,7515500,0.0,0,8.212999999999997,1,8.116449999999995,1,7.540600000000004,0,7.613170000000009,0,7.6641733333333395,0,16099.27,,,,,,,,,,0.0,,0.0,,6.6,,,Train / Val
2001-01-23 00:00:00,8.017,8.075,7.988,8.046,8261214,0.0,0,8.169099999999997,1,8.135449999999995,1,7.557560000000004,0,7.613170000000009,0,7.6641733333333395,0,16044.21,,,,,,,,,,0.0,,0.0,,6.2,,,Train / Val
2001-01-29 00:00:00,8.105,8.427,8.075,8.368,17236500,0.0,0,8.139799999999996,0,8.169099999999995,0,7.583900000000004,0,7.613170000000009,0,7.6641733333333395,0,16099.82,,,,,,,,,,0.0,,0.0,,2.1,,,Train / Val
2001-01-30 00:00:00,8.397,8.485,8.28,8.339,7976000,0.0,0,8.130999999999995,0,8.188149999999995,0,7.612580000000005,0,7.613170000000009,0,7.6641733333333395,0,15893.07,,,,,,,,,,0.0,,0.0,,2.5,,,Train / Val
2001-01-31 00:00:00,8.397,8.544,8.339,8.485,12200500,0.0,0,8.142699999999994,0,8.218849999999993,0,7.642420000000005,0,7.613170000000009,0,7.6641733333333395,0,16102.35,,,,,,,,,,0.0,,0.0,,0.3,,,Train / Val
2001-02-01 00:00:00,8.485,8.514,8.368,8.485,10078500,0.0,0,8.180699999999995,0,8.242249999999993,0,7.672840000000005,0,7.613170000000009,0,7.6641733333333395,0,16163.99,,,,,,,,,,0.0,,0.0,,0.7,,,Train / Val
2001-02-02 00:00:00,8.485,8.514,8.368,8.397,3784500,0.0,0,8.212899999999994,0,8.259799999999993,0,7.701500000000006,0,7.613170000000009,0,7.6641733333333395,0,16071.29,,,,,,,,,,0.0,,0.0,,1.8,,,Train / Val
2001-02-05 00:00:00,8.368,8.397,8.28,8.339,2631300,0.0,0,8.247999999999994,0,8.272999999999993,0,7.729600000000005,0,7.613170000000009,0,7.6641733333333395,0,15830.84,,,,,,,,,,0.0,,0.0,,2.5,,,Train / Val
2001-02-06 00:00:00,8.368,8.397,8.251,8.28,3926000,0.0,0,8.271399999999995,0,8.271499999999993,0,7.756520000000004,0,7.613170000000009,0,7.6641733333333395,0,15913.24,,,,,,,,,,0.0,,0.0,,3.2,,,Train / Val
2001-02-07 00:00:00,8.28,8.339,8.193,8.193,4684000,0.0,0,8.294899999999995,1,8.274449999999993,1,7.781700000000003,0,7.613170000000009,0,7.6641733333333395,0,16049.47,,,,,,,,,,0.0,,0.0,,4.3,,,Train / Val
2001-02-08 00:00:00,8.193,8.368,8.193,8.339,4402500,0.0,0,8.327099999999994,0,8.270049999999994,0,7.809800000000003,0,7.613170000000009,0,7.6641733333333395,0,15909.4,,,,,,,,,,0.0,,0.0,,2.5,,,Train / Val
2001-02-09 00:00:00,8.339,8.456,8.339,8.427,3861000,0.0,0,8.365199999999996,0,8.267149999999992,0,7.836720000000002,0,7.613170000000009,0,7.6641733333333395,0,15873.28,,,,,,,,,,0.0,,0.0,,1.4,,,Train / Val
2001-02-12 00:00:00,8.427,8.427,8.31,8.339,1905000,0.0,0,8.362299999999996,1,8.251049999999992,0,7.863640000000003,0,7.613170000000009,0,7.6641733333333395,0,15693.11,,,,,,,,,,0.0,,0.0,,2.5,,,Train / Val
2001-02-13 00:00:00,8.339,8.485,8.339,8.456,6070500,0.0,0,8.373999999999997,0,8.252499999999992,0,7.893480000000003,0,7.613170000000009,0,7.6641733333333395,0,15842.72,,,,,,,,,,0.0,,0.0,,1.0,,,Train / Val
2001-02-14 00:00:00,8.427,8.456,8.368,8.368,3488000,0.0,0,8.362299999999996,0,8.252499999999992,0,7.917480000000003,0,7.613170000000009,0,7.6641733333333395,0,15860.42,,,,,,,,,,0.0,,0.0,,2.1,,,Train / Val
2001-02-15 00:00:00,8.368,8.397,8.31,8.339,2699000,0.0,0,8.347699999999996,1,8.264199999999992,0,7.940300000000003,0,7.613170000000009,0,7.6641733333333395,0,15756.37,,,,,,,,,,0.0,,0.0,,2.5,,,Train / Val
2001-02-16 00:00:00,8.31,8.397,8.31,8.339,1411000,0.0,0,8.341899999999995,1,8.277399999999993,0,7.967220000000003,0,7.613170000000009,0,7.6641733333333395,0,15630.31,,,,,,,,,,0.0,,0.0,,2.5,,,Train / Val
2001-02-19 00:00:00,8.339,8.427,8.31,8.397,2902500,0.0,0,8.347699999999996,0,8.297849999999993,0,7.994140000000003,0,7.613170000000009,0,7.6641733333333395,0,15490.96,,,,,,,,,,0.0,,0.0,,1.8,,,Train / Val
2001-02-20 00:00:00,8.397,8.397,8.31,8.368,3165500,0.0,0,8.356499999999995,0,8.313949999999993,0,8.018720000000004,0,7.613170000000009,0,7.6641733333333395,0,15527.36,,,,,,,,,,0.0,,0.0,,2.1,,,Train / Val
2001-02-21 00:00:00,8.368,8.368,8.193,8.31,4639000,0.0,0,8.368199999999996,1,8.331549999999993,1,8.042140000000003,0,7.613170000000009,0,7.6641733333333395,0,15351.51,,,,,,,,,,0.0,,0.0,,2.8,,,Train / Val
2001-02-22 00:00:00,8.222,8.368,8.193,8.339,4127000,0.0,0,8.368199999999996,1,8.347649999999993,1,8.064960000000003,0,7.613170000000009,0,7.6641733333333395,0,15098.64,,,,,,,,,,0.0,,0.0,,2.5,,,Train / Val
2001-02-23 00:00:00,8.31,8.427,8.31,8.368,4145500,0.0,0,8.362299999999996,0,8.363749999999992,0,8.089540000000003,0,7.613170000000009,0,7.6641733333333395,0,15280.56,,,,,,,,,,0.0,,0.0,,2.1,,,Train / Val
2001-02-26 00:00:00,8.397,8.397,8.28,8.339,2809000,0.0,0,8.362299999999996,1,8.362299999999994,1,8.112960000000003,0,7.613170000000009,0,7.6641733333333395,0,15230.22,,,,,,,,,,0.0,,0.0,,2.5,,,Train / Val
2001-02-27 00:00:00,8.339,8.368,8.222,8.251,5843080,0.0,0,8.341799999999996,1,8.357899999999994,1,8.132280000000002,0,7.613170000000009,0,7.6641733333333395,0,14834.73,,,,,,,,,,0.0,,0.0,,3.6,,,Train / Val
2001-02-28 00:00:00,8.28,8.427,8.222,8.397,4607000,0.0,0,8.344699999999998,0,8.353499999999993,0,8.154520000000002,0,7.613170000000009,0,7.6641733333333395,0,14787.87,,,,,,,,,,0.0,,0.0,,1.8,,,Train / Val
2001-03-01 00:00:00,8.368,8.544,8.251,8.28,9224000,0.0,0,8.338799999999997,1,8.343249999999994,1,8.1709,0,7.613170000000009,0,7.6641733333333395,0,14360.56,,,,,,,,,,0.0,,0.0,,2.5,,,Train / Val
2001-03-02 00:00:00,8.368,8.485,8.046,8.163,18025000,0.0,0,8.321199999999997,1,8.331549999999996,1,8.18552,1,7.613170000000009,0,7.6641733333333395,0,13966.43,,,,,,,,,,0.0,,0.0,,2.2,,,Train / Val
2001-03-05 00:00:00,8.193,8.28,8.163,8.193,6257500,0.0,0,8.300799999999997,1,8.324249999999996,1,8.2025,1,7.613170000000009,0,7.6641733333333395,0,14135.26,,,,,,,,,,0.0,,0.0,,1.8,3.3,1.4999999999999998,Train / Val
2001-03-06 00:00:00,8.251,8.339,8.134,8.251,6343500,0.0,0,8.289099999999998,1,8.322799999999997,1,8.21946,0,7.623120000000009,0,7.6641733333333395,0,14321.05,,,,,,,,,,0.0,,0.0,,0.7,2.1,1.4000000000000001,Train / Val
2001-03-07 00:00:00,8.251,8.31,8.163,8.193,4164000,0.0,0,8.277399999999997,1,8.322799999999997,1,8.229999999999999,1,7.633370000000009,0,7.6641733333333395,0,14177.36,,,,,,,,,,0.0,,0.0,,0.7,2.0,1.3,Train / Val
2001-03-08 00:00:00,8.193,8.251,8.134,8.163,2166500,0.0,0,8.259799999999997,1,8.313999999999997,1,8.237599999999999,1,7.6450700000000085,0,7.6641733333333395,0,14208.95,,,,,,,,,,0.0,,0.0,,0.4,2.9,2.5,Train / Val
2001-03-09 00:00:00,8.163,8.193,8.075,8.105,3202500,0.0,0,8.233499999999998,1,8.297899999999997,1,8.246379999999998,1,7.653270000000009,0,7.6641733333333395,0,14194.35,,,,,,,,,,0.0,,0.0,,-0.4,2.0,2.4,Train / Val
2001-03-12 00:00:00,8.017,8.075,7.9,7.929,7013000,0.0,0,8.192499999999999,1,8.277399999999997,1,8.251059999999999,1,7.661170000000009,0,7.6641733333333395,0,13776.72,,,,,,,,,,0.0,,0.0,,-2.2,2.6,4.800000000000001,Train / Val
2001-03-13 00:00:00,7.724,7.754,7.549,7.666,17129000,0.0,0,8.133999999999997,1,8.237899999999998,1,8.245219999999998,1,7.6664400000000095,1,7.6641733333333395,0,13493.03,,,,,,,,,,0.0,,0.0,,1.1,-2.7,3.8000000000000003,Train / Val
2001-03-15 00:00:00,7.344,7.607,7.081,7.549,10472000,0.0,0,8.049199999999997,1,8.196949999999998,1,8.238779999999998,1,7.671710000000008,1,7.6641733333333395,1,13504.17,,,,,,,,,,0.0,,0.0,,3.1,-2.3,5.4,Train / Val
2001-03-16 00:00:00,7.578,7.695,7.52,7.666,3210500,0.0,0,7.987799999999997,1,8.163299999999998,1,8.231759999999998,1,7.680490000000009,1,7.6641733333333395,0,13522.04,,,,,,,,,,0.0,,0.0,,2.3,6.5,4.2,Train / Val
